lat,lon,name
43.25484085083008,76.9642562866211,"ГКУ "" Школа-интернат им. И.Нусупбаева"""
43.22892379760742,76.91748046875,"КГУ ""Специализированный физико-математический лицей-интернат имени Ш. Смагулова"""
43.33390426635742,76.94082641601562,Алматинская областная специализированная гимназия-интернат имени Абая
43.241973876953125,76.7613754272461,"КГУ ""Средняя школа имени Л.Н.Толстого"""
43.21276092529297,76.7622299194336,"КГУ ""Средняя школа имени М.Габдуллина с дошкольным мини-центром"""
43.25961685180664,76.77336883544922,"КГУ ""Средняя школа им. М.Маметовой"""
43.1788330078125,76.76869201660156,"КГУ ""Казахская средняя школа села Кыргауылды"
43.33728790283203,76.88223266601562,"ГКУ ""Средняя школа №23"""
43.18563461303711,76.78218078613281,"КГУ ""Средняя школа села Жанатурмыс """
43.200984954833984,76.76385498046875,"КГУ ""Средняя школа №2 с.Абай"""
43.21809005737305,76.75224304199219,"КГУ ""Средняя школа села Абай """
43.17585754394531,76.76387023925781,"КГУ ""Средняя школа имени Ушинского"""
43.297183990478516,77.02599334716797,"КГУ ""ОСШ №28 с дошкольным мини-центром"""
43.34823226928711,76.84196472167969,"ГКУ ""Гимназия № 39 """
43.29924774169922,77.0483169555664,"КГУ ""ОСШ №29 с дошкольным мини-центром"""
43.3051872253418,77.04329681396484,"КГУ ""Общеобразовательная средняя школа-гимназия № 45 с дошкольным мини-центром"""
43.255008697509766,76.75604248046875,ГУ «Средняя школа Кемертоган»
43.308143615722656,76.92288208007812,"КГУ ""Школа-гимназия №148"""
43.3348274230957,76.94857025146484,"КГУ ""Школа-гимназия №59"""
43.23201370239258,76.94683837890625,"КГУ ""Специализированный лицей  №92 имени Махатма Ганди"""
43.20619201660156,76.87960815429688,"КГУ ""Общеобразовательная школа №37"""
43.30082702636719,76.93425750732422,"КГУ ""Общеобразовательная школа №106"""
43.20436477661133,76.89569854736328,"КГУ ""Казахстанско-Российская гимназия №38 имени М.В Ломоносова"""
43.22755813598633,76.89761352539062,"КГУ ""Общеобразовательная школа №93"""
