way_id,seq,lat,lon,highway
108550477,2,41.3125537,69.3315067,primary
108550477,3,41.3121073,69.3321208,primary
108550478,0,41.3167145,69.3169537,primary
108550478,1,41.3165087,69.3175081,primary
108550478,2,41.31625,69.3182371,primary
108550478,3,41.3156863,69.3198105,primary
108550478,4,41.3156237,69.3200083,primary
108550478,5,41.3155666,69.3202093,primary
108550478,6,41.3155175,69.3204141,primary
108550478,7,41.3154722,69.3206127,primary
108550478,8,41.3154349,69.3208051,primary
108550478,9,41.3154015,69.3209861,primary
108550478,10,41.3153561,69.3212919,primary
108550478,11,41.3153214,69.3215763,primary
108550478,12,41.3153044,69.3217167,primary
108550478,13,41.315237,69.3223213,primary
108550478,14,41.3150922,69.3237519,primary
108550478,15,41.3150246,69.3244198,primary
108550478,16,41.3149617,69.3250426,primary
108550478,17,41.3149492,69.3251667,primary
108550478,18,41.31494,69.3252574,primary
108550478,19,41.3148939,69.32574,primary
108550478,20,41.3147288,69.3273499,primary
108550478,21,41.3146876,69.3277575,primary
108550478,22,41.3146525,69.3281053,primary
108550478,23,41.3146464,69.3281473,primary
109043947,0,41.3233296,69.2689048,primary
109043947,1,41.3229863,69.2709095,primary
109043948,0,41.3230931,69.2709411,primary
109043948,1,41.3234183,69.2689309,primary
109572638,0,41.3209946,69.3089843,primary
109572638,1,41.3209406,69.3086442,primary
109572638,2,41.320906,69.3083739,primary
109572638,3,41.3208738,69.3080073,primary
109572640,0,41.315656,69.2901858,primary
109572640,1,41.3159099,69.2907651,primary
109572640,2,41.3165593,69.292273,primary
109572640,3,41.3168225,69.2928563,primary
109572641,0,41.3147589,69.2878695,primary
109572641,1,41.314591,69.2874911,primary
109572641,2,41.3142114,69.2866357,primary
109572641,3,41.3140626,69.2863006,primary
109827493,0,41.1650967,69.2569211,trunk
109827493,1,41.1648646,69.2590464,trunk
109827500,0,41.1685917,69.2279765,trunk
109827500,1,41.1675297,69.2314419,trunk
109827570,0,41.1637666,69.2692021,trunk
109827570,1,41.1637342,69.2695978,trunk
109827570,2,41.1636765,69.2706566,trunk
109827570,3,41.1636578,69.2711903,trunk
109827570,4,41.1636572,69.2717268,trunk
109827570,5,41.1636647,69.2722592,trunk
109827570,6,41.1636884,69.2727916,trunk
109827570,7,41.1637801,69.2738538,trunk
109827570,8,41.1638069,69.2741253,trunk
109827570,9,41.1638444,69.2744675,trunk
109827570,10,41.1639245,69.275109,trunk
109827570,11,41.1640129,69.2756612,trunk
109827570,12,41.1641102,69.2762153,trunk
109827570,13,41.1642209,69.2768009,trunk
109827570,14,41.1643455,69.2773865,trunk
109827570,15,41.164619,69.2784263,trunk
109827570,16,41.164736,69.2788117,trunk
109827570,17,41.1648319,69.2790861,trunk
109827570,18,41.165029,69.2796273,trunk
109827570,19,41.1654461,69.2807118,trunk
109827570,20,41.1655563,69.2809743,trunk
109827570,21,41.1656732,69.2812367,trunk
109827570,22,41.1657901,69.2814941,trunk
109827570,23,41.1659113,69.2817503,trunk
109827570,24,41.1661628,69.2822569,trunk
109827570,25,41.1662144,69.2823551,trunk
109827570,26,41.166426,69.2827577,trunk
109827570,27,41.1665637,69.2830093,trunk
109827570,28,41.1667063,69.2832583,trunk
109827570,29,41.1670105,69.2837401,trunk
109827570,30,41.167129,69.2839201,trunk
109827570,31,41.1683553,69.285782,trunk
109827570,32,41.1684716,69.2859585,trunk
109827570,33,41.1688607,69.2865677,trunk
110251442,0,41.3292132,69.2362937,primary
110251442,1,41.3292092,69.2363387,primary
110251442,2,41.329163,69.2367559,primary
110251442,3,41.3290911,69.2373748,primary
110251442,4,41.3289952,69.2382137,primary
110251442,5,41.328979,69.2383287,primary
110251442,6,41.3289637,69.238438,primary
110251442,7,41.3289509,69.2384985,primary
110251442,8,41.3289355,69.2385583,primary
110251442,9,41.3289165,69.2386197,primary
110251442,10,41.328896,69.2386805,primary
110251442,11,41.3288735,69.2387409,primary
110251442,12,41.3288495,69.2388009,primary
110251442,13,41.3288236,69.2388606,primary
110251442,14,41.3287975,69.2389187,primary
110251442,15,41.3287695,69.2389773,primary
110251442,16,41.3287406,69.2390322,primary
110251442,17,41.3287102,69.2390863,primary
110251442,18,41.3286789,69.2391387,primary
110251442,19,41.3286253,69.239255,primary
110251445,0,41.3252409,69.2317287,primary
110251445,1,41.3252903,69.2316455,primary
110251445,2,41.325383,69.2314722,primary
110907552,0,41.2952917,69.1763689,primary
110907552,1,41.2952086,69.1764297,primary
110907552,2,41.2950873,69.1765307,primary
110907552,3,41.2946435,69.1768809,primary
110907552,4,41.2943449,69.1771104,primary
110907552,5,41.2942285,69.1772029,primary
110907552,6,41.2942017,69.1772241,primary
110907552,7,41.2931738,69.1780406,primary
110907552,8,41.2928832,69.1782699,primary
110907552,9,41.292115,69.1788944,primary
110920805,0,41.3613467,69.225476,primary
110920805,1,41.3616218,69.2253996,primary
110920805,2,41.3618073,69.225329,primary
110920805,3,41.3619749,69.2252845,primary
110920805,4,41.3621329,69.2252507,primary
110920805,5,41.3622332,69.2252397,primary
110920805,6,41.3623336,69.2252322,primary
110920805,7,41.3625319,69.2252257,primary
110920805,8,41.3631352,69.225238,primary
110920819,0,41.3596129,69.225655,primary
110920819,1,41.3598039,69.2256129,primary
110920820,0,41.3565549,69.226987,primary
110920820,1,41.3570191,69.2268525,primary
110920820,2,41.3577465,69.2266418,primary
110920820,3,41.3579293,69.2265786,primary
110920820,4,41.357966,69.2265618,primary
110920820,5,41.3580023,69.2265431,primary
110920820,6,41.3581694,69.2264355,primary
110920820,7,41.3592265,69.2258017,primary
110920820,8,41.3593333,69.2257567,primary
110920820,9,41.3594423,69.2257156,primary
110920820,10,41.3596129,69.225655,primary
111390374,0,41.3181119,69.1935899,primary
111390374,1,41.318035,69.193413,primary
111390374,2,41.317889,69.1930785,primary
111390374,3,41.3177647,69.1928032,primary
111390378,0,41.3176717,69.1928751,primary
111390378,1,41.3177865,69.1931537,primary
111390378,2,41.3179227,69.1934817,primary
111390378,3,41.3180069,69.193671,primary
111476233,0,41.3224649,69.1932156,trunk
111476233,1,41.3224671,69.1931326,trunk
111476233,2,41.3224699,69.1930272,trunk
111576165,0,41.3139661,69.286366,primary
111576165,1,41.3140626,69.2863006,primary
111576168,0,41.314764,69.2881729,primary
111576168,1,41.3155474,69.2899387,primary
111576168,2,41.3155651,69.2899791,primary
111576168,3,41.3156193,69.2901028,primary
111577048,0,41.3116174,69.286873,primary
111577048,1,41.3116305,69.2870698,primary
111592900,0,41.3139795,69.2861156,primary
111592900,1,41.313883,69.2861849,primary
111592901,0,41.313883,69.2861849,primary
111592901,1,41.3139661,69.286366,primary
111592902,0,41.3130919,69.2841265,primary
111592902,1,41.312105,69.2819001,primary
111592902,2,41.3120274,69.2817117,primary
111592902,3,41.3119974,69.281618,primary
111592902,4,41.3119842,69.2815693,primary
111592902,5,41.3119721,69.2815201,primary
111592902,6,41.3119618,69.2814601,primary
111592902,7,41.3119586,69.2814312,primary
111592902,8,41.3119581,69.2814084,primary
111592902,9,41.3119585,69.2813807,primary
111592902,10,41.3119604,69.2813605,primary
111592902,11,41.311964,69.281341,primary
111592902,12,41.3119702,69.2813185,primary
111592902,13,41.3119833,69.2812764,primary
111592902,14,41.3120037,69.2812192,primary
111592902,15,41.3120293,69.2811548,primary
111592902,16,41.3120683,69.2810625,primary
112654112,0,41.2432507,69.2175983,primary
112654112,1,41.2436494,69.2177399,primary
112654113,0,41.2422687,69.2170278,primary
112654113,1,41.2420695,69.2169166,primary
112654113,2,41.2418593,69.2167853,primary
112654113,3,41.2416651,69.2166487,primary
112654113,4,41.2415661,69.2165731,primary
112654113,5,41.241467,69.2164959,primary
112654113,6,41.2408264,69.215897,primary
115095368,0,41.4047085,69.2026094,primary
115095368,1,41.4054525,69.2025511,primary
115095368,2,41.4062325,69.2025274,primary
115095368,3,41.4068714,69.2025369,primary
115095368,4,41.4075818,69.202524,primary
115095368,5,41.4085007,69.2024841,primary
115095368,6,41.4090278,69.2024798,primary
115095368,7,41.4091745,69.2024702,primary
115095368,8,41.4093273,69.2024499,primary
115095368,9,41.4096624,69.2023598,primary
115095368,10,41.4098282,69.202307,primary
115095368,11,41.4099872,69.2022451,primary
115095368,12,41.4103594,69.202068,primary
115095368,13,41.4106255,69.2018931,primary
115095368,14,41.4112228,69.2014915,primary
115095368,15,41.4113811,69.201402,primary
115095368,16,41.4115364,69.2013164,primary
115095368,17,41.4118384,69.201212,primary
115955539,0,41.3293833,69.1969491,trunk
115955539,1,41.3289088,69.1964521,trunk
115955539,2,41.3287206,69.196255,trunk
115955539,3,41.32822,69.1957307,trunk
115955539,4,41.3277528,69.1952413,trunk
115955539,5,41.3271842,69.1946458,trunk
115955539,6,41.3266051,69.1940393,trunk
115955539,7,41.3265053,69.1939446,trunk
115955548,0,41.3224649,69.1932156,trunk
115955548,1,41.3226097,69.193212,trunk
115955548,2,41.3226753,69.1932079,trunk
115955548,3,41.3228545,69.1931967,trunk
115955548,4,41.3231156,69.1931732,trunk
115955548,5,41.3232947,69.1931595,trunk
115955548,6,41.3234228,69.193151,trunk
115955548,7,41.3245929,69.1931257,trunk
115955548,8,41.3247337,69.1931283,trunk
115955548,9,41.3248769,69.1931341,trunk
115955560,0,41.3224699,69.1930272,trunk
115955560,1,41.3223698,69.193028,trunk
115955564,0,41.3286918,69.1966034,trunk
115955564,1,41.3303266,69.1982879,trunk
115955564,2,41.3304371,69.1984027,trunk
115955564,3,41.3309846,69.1989677,trunk
115955564,4,41.3314094,69.1994061,trunk
115955564,5,41.3324225,69.2004478,trunk
115955564,6,41.3331736,69.2012242,trunk
115955564,7,41.3338682,69.2019404,trunk
115955564,8,41.3341571,69.2022383,trunk
115955564,9,41.3352118,69.2033258,trunk
115955564,10,41.336592,69.2047489,trunk
115955564,11,41.3373844,69.2055658,trunk
115955564,12,41.3378179,69.2060129,trunk
115955564,13,41.3382776,69.206487,trunk
115955564,14,41.3387085,69.2069312,trunk
115955564,15,41.3388009,69.2070265,trunk
115955564,16,41.3388751,69.2071087,trunk
115955564,17,41.338986,69.207216,trunk
116064774,0,41.3343752,69.2802534,trunk
116064774,1,41.3341937,69.2805963,trunk
116064774,2,41.3341099,69.2807718,trunk
116064774,3,41.3340321,69.2809472,trunk
116064776,0,41.3347914,69.2794969,trunk
116064776,1,41.3347222,69.2796227,trunk
116064776,2,41.3343752,69.2802534,trunk
116064778,0,41.3277801,69.2831915,primary
116064778,1,41.3276875,69.2831722,primary
116064783,0,41.32958,69.2835688,primary
116064783,1,41.3294533,69.2835423,primary
116064783,2,41.3293955,69.2835302,primary
116064783,3,41.3290713,69.2834619,primary
116064783,4,41.3290414,69.2834561,primary
116064783,5,41.3286034,69.2833642,primary
116821070,0,41.3171806,69.2306282,primary
116821070,1,41.3172383,69.2306955,primary
116821071,0,41.3224707,69.2377197,primary
116821071,1,41.3224321,69.2370628,primary
116821071,2,41.322452,69.2367151,primary
116821071,3,41.3224449,69.2366409,primary
116821071,4,41.3224342,69.2365555,primary
116821071,5,41.3224077,69.23644,primary
117614332,0,41.24449,69.2546985,trunk
117614332,1,41.2444892,69.2543894,trunk
117614332,2,41.2444891,69.2539981,trunk
117614332,3,41.244489,69.2529573,trunk
117614332,4,41.2444889,69.251877,trunk
117614332,5,41.2444887,69.2507445,trunk
117614332,6,41.2444886,69.2501792,trunk
117614332,7,41.2444956,69.2498416,trunk
117614332,8,41.2444961,69.2496747,trunk
117614332,9,41.2444885,69.2488828,trunk
117614332,10,41.2444885,69.2486232,trunk
117614332,11,41.2444884,69.2483631,trunk
117614332,12,41.2444883,69.2477156,trunk
117614332,13,41.2444904,69.2473801,trunk
121400766,0,41.2807736,69.3067689,primary
121400766,1,41.281717,69.3063209,primary
121400766,2,41.2825888,69.3058729,primary
121400766,3,41.2831072,69.3055804,primary
121400766,4,41.283252,69.3054987,primary
121400766,5,41.2835086,69.3053539,primary
121400766,6,41.284123,69.304993,primary
121400766,7,41.2846075,69.3047084,primary
121400766,8,41.2856588,69.3040785,primary
121400766,9,41.2860038,69.3038582,primary
121400766,10,41.2862341,69.3037058,primary
121400767,0,41.2862341,69.3037058,primary
121400767,1,41.2864218,69.3035829,primary
121400767,2,41.2870406,69.3031776,primary
121400767,3,41.2872295,69.3030539,primary
121400767,4,41.2874688,69.3028972,primary
121400767,5,41.2875951,69.3028145,primary
121410894,0,41.2013501,69.2110612,primary
121410894,1,41.2014923,69.211406,primary
121410894,2,41.2015813,69.2116212,primary
121410894,3,41.2022255,69.2131777,primary
121410894,4,41.2024937,69.213826,primary
121410894,5,41.2032428,69.2156407,primary
129111789,0,41.3611903,69.335695,trunk
129111789,1,41.3611481,69.3357501,trunk
129111789,2,41.3609552,69.3359956,trunk
129111789,3,41.3606462,69.3364009,trunk
129111789,4,41.36008,69.3371657,trunk
129111789,5,41.3599663,69.3373214,trunk
129111796,0,41.3612733,69.3358112,trunk
129111796,1,41.3614132,69.335629,trunk
129111797,0,41.3614132,69.335629,trunk
129111797,1,41.3616523,69.3353175,trunk
129111797,2,41.3626548,69.3340114,trunk
129111797,3,41.3633408,69.3331176,trunk
129111797,4,41.3635474,69.3328484,trunk
129111797,5,41.3638959,69.3323936,trunk
129111797,6,41.3646399,69.3314225,trunk
129111797,7,41.3649525,69.3310177,trunk
129111798,0,41.3613311,69.3355114,trunk
129111798,1,41.3611903,69.335695,trunk
129303786,0,41.2724609,69.2592548,primary
129303786,1,41.2722282,69.2593543,primary
129303786,2,41.2721779,69.2593758,primary
129303786,3,41.2719592,69.2594693,primary
129303786,4,41.2715996,69.2596231,primary
129303787,0,41.2727459,69.2591329,primary
129303787,1,41.2724609,69.2592548,primary
129303788,0,41.272797,69.2593217,primary
129303788,1,41.2730197,69.2592316,primary
129303788,2,41.2736154,69.2589651,primary
129303788,3,41.2736797,69.2589364,primary
129303788,4,41.273885,69.2588445,primary
129303788,5,41.2740242,69.2587823,primary
129303788,6,41.2741669,69.2587184,primary
129303788,7,41.2762382,69.2577937,primary
129303788,8,41.2767418,69.2575666,primary
129303788,9,41.2775452,69.2572072,primary
129303788,10,41.278177,69.2569246,primary
129303788,11,41.2804684,69.2558995,primary
129303788,12,41.2805505,69.2558628,primary
129303788,13,41.2807023,69.2557949,primary
129303789,0,41.2725075,69.2594389,primary
129303789,1,41.272797,69.2593217,primary
129742727,0,41.2490074,69.2647478,primary
129742727,1,41.2489861,69.2647831,primary
129742727,2,41.2489612,69.2648161,primary
129742727,3,41.2489335,69.2648431,primary
129742727,4,41.2489019,69.2648649,primary
129742727,5,41.248872,69.2648808,primary
129742727,6,41.2488412,69.2648941,primary
129742727,7,41.2488078,69.2649047,primary
129742727,8,41.2487745,69.2649075,primary
129742727,9,41.2484087,69.2649057,primary
129742727,10,41.2447411,69.2648876,primary
129742727,11,41.2446571,69.2648874,primary
129742727,12,41.2444906,69.2648824,primary
129847081,0,41.2415914,69.3286614,primary
129847081,1,41.2416675,69.3286191,primary
129847081,2,41.2417688,69.3285535,primary
129847081,3,41.2418695,69.3284897,primary
129847081,4,41.2421259,69.3283335,primary
129847081,5,41.2424122,69.328159,primary
129847081,6,41.2440413,69.3272568,primary
129847081,7,41.2441846,69.3271765,primary
129847081,8,41.2448717,69.3267942,primary
129847081,9,41.2449928,69.3267258,primary
129847081,10,41.2451931,69.3266145,primary
130010395,0,41.3152474,69.2942857,primary
130010395,1,41.314703,69.2945454,primary
130010395,2,41.3146276,69.2945808,primary
130010395,3,41.3145637,69.2946107,primary
130010395,4,41.3137592,69.2949809,primary
130010395,5,41.3121134,69.2957714,primary
130010398,0,41.3093279,69.2864528,primary
130010398,1,41.3093779,69.2862746,primary
130010401,0,41.3116305,69.2870698,primary
130010401,1,41.3117311,69.2870737,primary
130010401,2,41.3117464,69.2870732,primary
130010401,3,41.3118796,69.2870693,primary
130010401,4,41.312027,69.2870602,primary
130010401,5,41.3121845,69.2870424,primary
130010401,6,41.3123416,69.2870231,primary
130010401,7,41.3125467,69.2869867,primary
130010401,8,41.3126496,69.2869658,primary
130010401,9,41.312803,69.2869253,primary
130010401,10,41.3129565,69.2868815,primary
130010401,11,41.3130471,69.2868484,primary
130010401,12,41.3131758,69.2867962,primary
130010401,13,41.3132686,69.2867556,primary
130010401,14,41.3133907,69.2866951,primary
130010401,15,41.3135338,69.28662,primary
130010401,16,41.3136725,69.2865455,primary
130010401,17,41.3137438,69.2865057,primary
130010401,18,41.3138171,69.286464,primary
130010401,19,41.3139661,69.286366,primary
131643438,0,41.2992954,69.2309678,primary
131643438,1,41.2983313,69.2300332,primary
131643438,2,41.2977982,69.2295442,primary
131643438,3,41.2970341,69.2288297,primary
131643438,4,41.2967349,69.2285257,primary
132783938,0,41.28479,69.2346704,primary
132783938,1,41.2845852,69.2349908,primary
132783938,2,41.2845041,69.2351177,primary
132783940,0,41.2845041,69.2351177,primary
132783940,1,41.2843395,69.2353707,primary
132783940,2,41.2839376,69.2360161,primary
132783940,3,41.2837045,69.2363868,primary
132783940,4,41.2835049,69.2367043,primary
132783940,5,41.283225,69.2371485,primary
132783940,6,41.283036,69.2374507,primary
132783942,0,41.2846272,69.235251,primary
132783942,1,41.2847041,69.2351311,primary
132783942,2,41.2847892,69.2349983,primary
132783942,3,41.2849236,69.2347886,primary
132783948,0,41.285731,69.2335212,primary
132783948,1,41.2857803,69.2334435,primary
132783948,2,41.2858772,69.23329,primary
132783948,3,41.2862099,69.2327628,primary
132783948,4,41.2866538,69.2320594,primary
132783948,5,41.2867582,69.2318943,primary
132783948,6,41.2867976,69.2318323,primary
132783948,7,41.2872028,69.2311943,primary
132783948,8,41.2875023,69.2307197,primary
132783948,9,41.2876739,69.2304441,primary
132783948,10,41.2881345,69.2297039,primary
132783948,11,41.2881543,69.2296726,primary
132783948,12,41.2882882,69.2294629,primary
132789822,0,41.2940637,69.2203561,primary
132789822,1,41.2945711,69.2195461,primary
132789822,2,41.294679,69.219376,primary
132789822,3,41.2952332,69.2185003,primary
132789822,4,41.2956731,69.2178111,primary
132789822,5,41.2957229,69.2177317,primary
132789822,6,41.2963458,69.2167384,primary
132789822,7,41.2963734,69.2166943,primary
132789822,8,41.2964288,69.2166061,primary
132789823,0,41.2903187,69.2262479,primary
132789823,1,41.2904276,69.2260753,primary
132789824,0,41.2903016,69.2259338,primary
132789824,1,41.2901931,69.2261073,primary
132789825,0,41.28916,69.2277358,primary
132789825,1,41.2886728,69.2285127,primary
132789825,2,41.2883294,69.2290604,primary
132789825,3,41.2882833,69.2291351,primary
132789825,4,41.2882195,69.2292362,primary
132790454,0,41.305099,69.2464524,primary
132790454,1,41.3049914,69.246546,primary
132790455,0,41.3043881,69.2470566,primary
132790455,1,41.3041269,69.2472536,primary
132790455,2,41.3040571,69.2473035,primary
132790455,3,41.30375,69.2474971,primary
132790455,4,41.303674,69.247548,primary
132790455,5,41.3035919,69.2475987,primary
132790455,6,41.3034269,69.2476913,primary
132790455,7,41.3032632,69.2477708,primary
132790455,8,41.3030939,69.2478488,primary
132790455,9,41.3028954,69.247927,primary
132790455,10,41.3026969,69.2479988,primary
132790455,11,41.3022971,69.2481275,primary
132790455,12,41.3021879,69.2481638,primary
132790455,13,41.3020859,69.2481948,primary
132790457,0,41.3050746,69.2467081,primary
132790457,1,41.3051814,69.246613,primary
132790718,0,41.3084709,69.2540083,primary
132790718,1,41.3084057,69.2540833,primary
132790718,2,41.3083453,69.2541622,primary
132790718,3,41.3082542,69.2543029,primary
132790718,4,41.30817,69.2544482,primary
132790718,5,41.3081003,69.2545914,primary
132790718,6,41.3080333,69.2547399,primary
132790720,0,41.3079143,69.2555601,primary
132790720,1,41.3080834,69.2550344,primary
132790720,2,41.3081437,69.2548724,primary
132790720,3,41.3082087,69.2547068,primary
132790720,4,41.3082811,69.254538,primary
132790720,5,41.3083461,69.2544058,primary
132790720,6,41.3084138,69.2542904,primary
132790720,7,41.3084693,69.2542116,primary
132790720,8,41.3085285,69.2541381,primary
132790720,9,41.3086698,69.2539946,primary
132790720,10,41.30881,69.2538589,primary
132790720,11,41.3089825,69.2537238,primary
132790720,12,41.3090673,69.2536618,primary
132790720,13,41.309155,69.2535978,primary
132790720,14,41.3092967,69.2535159,primary
132790720,15,41.3094463,69.2534574,primary
132790720,16,41.3095727,69.2534166,primary
132790720,17,41.309702,69.2533875,primary
132790720,18,41.3098705,69.2533782,primary
132790720,19,41.3100465,69.2533923,primary
132790720,20,41.3102084,69.2534123,primary
132791514,0,41.2913031,69.2830517,primary
132791514,1,41.2913021,69.2831113,primary
132791514,2,41.2913003,69.2832269,primary
132791515,0,41.2913003,69.2832269,primary
132791515,1,41.2912946,69.2835832,primary
132791515,2,41.2912888,69.2839395,primary
132791515,3,41.2912881,69.2839816,primary
132791516,0,41.2914092,69.2830548,primary
132791516,1,41.2914106,69.2828684,primary
132791516,2,41.2914154,69.2827879,primary
132791516,3,41.2914206,69.2827068,primary
132791516,4,41.2914274,69.2826311,primary
132791516,5,41.2914356,69.2825549,primary
132791516,6,41.2914533,69.2824243,primary
132791516,7,41.2914718,69.2823165,primary
132791516,8,41.2914903,69.2822198,primary
132791516,9,41.2915193,69.282082,primary
132791516,10,41.2915513,69.2819356,primary
132791516,11,41.2915889,69.2817877,primary
132791516,12,41.2916316,69.2816388,primary
132791516,13,41.2916828,69.2814868,primary
132791516,14,41.2917368,69.2813383,primary
132791516,15,41.2917964,69.281194,primary
132791516,16,41.2918599,69.2810501,primary
132791516,17,41.2919276,69.2809173,primary
132791516,18,41.2919888,69.2808068,primary
132791517,0,41.2914078,69.2832302,primary
132791517,1,41.2914092,69.2830548,primary
132792427,0,41.3102603,69.2966611,primary
132792427,1,41.3095768,69.2969888,primary
132792427,2,41.3085539,69.297478,primary
132792427,3,41.3083972,69.2975539,primary
132792427,4,41.3082427,69.2976159,primary
132792427,5,41.3079324,69.2977295,primary
132792428,0,41.3105778,69.2965089,primary
132792428,1,41.3102603,69.2966611,primary
132792429,0,41.3106017,69.2966274,primary
132792429,1,41.3116396,69.296152,primary
132792429,2,41.312265,69.2958183,primary
132792429,3,41.3137664,69.2951143,primary
132792429,4,41.3143726,69.2948544,primary
132792429,5,41.3145976,69.2947579,primary
132792429,6,41.3146624,69.2947302,primary
132792429,7,41.3152852,69.2944632,primary
132792429,8,41.3161405,69.2940622,primary
132792429,9,41.3165545,69.2938696,primary
132792429,10,41.3168811,69.2936918,primary
132792429,11,41.3169872,69.2936301,primary
132792430,0,41.3102971,69.2967762,primary
132792430,1,41.3106017,69.2966274,primary
134137297,0,41.2939584,69.1975895,primary
134137297,1,41.293927,69.1975232,primary
134137297,2,41.2938701,69.1974031,primary
134137297,3,41.2935577,69.196794,primary
134137297,4,41.2930788,69.195846,primary
134241805,0,41.3545465,69.3688644,primary
134241805,1,41.3545564,69.3687218,primary
134241805,2,41.3545796,69.3683868,primary
134241805,3,41.3546055,69.3680135,primary
134241805,4,41.3547379,69.3661032,primary
134241805,5,41.3548088,69.3650811,primary
134241805,6,41.3548975,69.3638012,primary
134241805,7,41.3549636,69.362849,primary
134241805,8,41.3549867,69.3625156,primary
134241805,9,41.3550218,69.3620158,primary
134241805,10,41.3550649,69.3614015,primary
134241805,11,41.3551478,69.3602192,primary
134241805,12,41.3551679,69.3599322,primary
134248717,0,41.2590402,69.1960412,primary
134248717,1,41.2592534,69.1961702,primary
134248717,2,41.2594745,69.1962922,primary
134248717,3,41.2599098,69.196519,primary
134248717,4,41.2601084,69.1966224,primary
134248717,5,41.2604671,69.1968046,primary
134248717,6,41.2627327,69.1980167,primary
134248717,7,41.2631088,69.1982179,primary
134248717,8,41.2641918,69.1988056,primary
134248717,9,41.2643748,69.1989049,primary
134248719,0,41.2742391,69.2049564,trunk
134248719,1,41.2741904,69.2050316,trunk
134248720,0,41.2669496,69.2165168,trunk
134248720,1,41.2670484,69.2163592,trunk
134248720,2,41.2672617,69.2160189,trunk
134248720,3,41.2677128,69.2153434,trunk
134248720,4,41.2683317,69.2143919,trunk
134248720,5,41.2683917,69.2142997,trunk
134248720,6,41.2684974,69.2141372,trunk
134248721,0,41.2653133,69.2187768,trunk
134248721,1,41.2651623,69.2190437,trunk
134248722,0,41.2651623,69.2190437,trunk
134248722,1,41.2648984,69.2195309,trunk
134248722,2,41.2648375,69.2196433,trunk
134248722,3,41.2645122,69.2202438,trunk
134248722,4,41.2644342,69.2203877,trunk
134248722,5,41.2644124,69.2204248,trunk
134248722,6,41.2639167,69.2212511,trunk
134248722,7,41.2632126,69.2223541,trunk
134248722,8,41.2631907,69.2223883,trunk
134248722,9,41.2630668,69.2225825,trunk
134248722,10,41.2629843,69.2227116,trunk
134248722,11,41.2629513,69.2227603,trunk
134248722,12,41.2628482,69.2229124,trunk
134248722,13,41.2628271,69.2229435,trunk
134248723,0,41.2652312,69.2192413,trunk
134248723,1,41.2653332,69.2190621,trunk
134248723,2,41.2654287,69.2188942,trunk
134248725,0,41.2595133,69.2163809,primary
134248725,1,41.2595194,69.2162731,primary
134248725,2,41.2595287,69.216041,primary
134248725,3,41.2595297,69.2158928,primary
134248725,4,41.2595304,69.2157511,primary
134248726,0,41.2595304,69.2157511,primary
134248726,1,41.2595256,69.2155436,primary
134248726,2,41.2595154,69.2153361,primary
134248726,3,41.2595038,69.2151285,primary
134248726,4,41.2594841,69.214921,primary
134248726,5,41.259441,69.2145788,primary
134248726,6,41.2593999,69.214264,primary
134248726,7,41.2593552,69.214025,primary
134248726,8,41.2592965,69.2137907,primary
134248726,9,41.2591969,69.2134811,primary
134248726,10,41.2591218,69.2132426,primary
134248727,0,41.259281,69.2163348,primary
134248727,1,41.2592396,69.2163924,primary
134248727,2,41.2591962,69.2164444,primary
134248727,3,41.2591645,69.2164731,primary
134248727,4,41.2591318,69.2164994,primary
134248727,5,41.2590996,69.2165238,primary
134248727,6,41.2590674,69.2165433,primary
134248727,7,41.2590269,69.2165596,primary
134248727,8,41.2589859,69.2165745,primary
134248727,9,41.2589436,69.2165858,primary
134248727,10,41.2589012,69.2165949,primary
134248727,11,41.2588741,69.2165965,primary
134248727,12,41.2588301,69.2165991,primary
134248727,13,41.2587479,69.2166,primary
134248728,0,41.2593867,69.2157553,primary
134248728,1,41.2593887,69.2158492,primary
134248728,2,41.2593915,69.2159796,primary
134248728,3,41.2593864,69.2160802,primary
134248728,4,41.2593743,69.2161498,primary
134248728,5,41.2593419,69.2162324,primary
134248728,6,41.2593133,69.2162844,primary
134248728,7,41.259281,69.2163348,primary
134267954,0,41.2865151,69.18584,primary
134267954,1,41.2864475,69.1859461,primary
134267954,2,41.2863987,69.1860227,primary
134271133,0,41.2863987,69.1860227,primary
134271133,1,41.2864843,69.1861114,primary
134271134,0,41.2857439,69.1870401,primary
134271134,1,41.2854765,69.1874545,primary
134271134,2,41.285047,69.1881203,primary
134271134,3,41.2848211,69.1884706,primary
134271134,4,41.2843184,69.1892498,primary
134271134,5,41.2842159,69.1894088,primary
134271134,6,41.2840605,69.1896497,primary
134271134,7,41.2839199,69.1898677,primary
134271134,8,41.2833449,69.190759,primary
134271134,9,41.2832635,69.1908852,primary
134574688,0,41.2032428,69.2156407,primary
134574688,1,41.2035792,69.2164419,primary
134574688,2,41.2036256,69.2165524,primary
134574688,3,41.2041315,69.2177831,primary
134753585,0,41.2649541,69.2371071,trunk
134753585,1,41.2648489,69.23686,trunk
134753585,2,41.2644933,69.2361254,trunk
134753585,3,41.263736,69.2346838,trunk
134753585,4,41.2636548,69.2345293,trunk
134753585,5,41.263344,69.2339422,trunk
134753585,6,41.2632794,69.2338163,trunk
134753585,7,41.2632672,69.2337915,trunk
134753585,8,41.2631225,69.2335024,trunk
134753585,9,41.2630246,69.2333119,trunk
134753585,10,41.2627184,69.2327101,trunk
134753585,11,41.262594,69.232467,trunk
