lat,lon,name
37.68086242675781,60.402584075927734,Name unknown
38.04073715209961,58.19655990600586,129 orta mekdep
37.908267974853516,58.40818405151367,Name unknown
38.03956985473633,58.19133758544922,School 95
38.0395393371582,58.19132995605469,Secondary school No.95
38.03909683227539,58.19047927856445,Name unknown
38.04019546508789,58.19002914428711,средняя школа 95
37.92496871948242,58.410125732421875,Perzent education centre
39.773704528808594,62.54556655883789,Name unknown
37.74367141723633,65.3409194946289,Name unknown
37.5937614440918,61.842411041259766,Merkez
38.13993835449219,54.73133850097656,Sport Mekdebi
37.8469123840332,65.18255615234375,Education school
39.5232048034668,54.353843688964844,Telekeçiler Mekdebi
37.34769821166992,59.625953674316406,14-nji mekdep
39.28374099731445,63.10122299194336,No:11
37.90141677856445,58.49702835083008,Sahypa Bilim merkezi
39.484737396240234,62.91138458251953,Name unknown
39.48606872558594,62.91244125366211,Name unknown
37.59515380859375,61.82828140258789,3nji orta mekdep
37.617122650146484,62.17741394042969,school 7
41.88175582885742,59.62403106689453,Secondary School No. 2
41.87809753417969,59.66109848022461,Secondary School No. 9
38.05245590209961,58.06578826904297,Name unknown
38.054412841796875,58.068111419677734,Name unknown
38.06310272216797,58.0561637878418,Name unknown
38.059547424316406,58.061092376708984,Speсial School No. 2
38.044776916503906,58.19292449951172,Secondary School No. 91
42.2933349609375,58.892852783203125,school №16
37.58790588378906,61.87450408935547,Школа № 18
37.89779281616211,58.51854705810547,Name unknown
38.96959686279297,56.2298698425293,Name unknown
38.97012710571289,56.236900329589844,Name unknown
40.246009826660156,52.735565185546875,Mekdep
37.2375602722168,61.242740631103516,Orta mekdep
37.95399856567383,58.36152267456055,Name unknown
42.09373092651367,59.2120246887207,Name unknown
37.96425247192383,58.338375091552734,Name unknown
37.96985626220703,58.3377571105957,Name unknown
37.973636627197266,58.34138107299805,Name unknown
37.38915252685547,60.432640075683594,Name unknown
37.995399475097656,58.45796585083008,École française MLF Bouygues d'Ashgabat
37.88579559326172,58.48317337036133,Name unknown
37.885597229003906,58.48341751098633,Name unknown
37.9657096862793,58.327369689941406,Name unknown
37.96540451049805,58.434967041015625,22-nji orta mekdep
38.734561920166016,56.80368423461914,Name unknown
37.96591567993164,58.435035705566406,Школа 22
38.06280517578125,58.15506362915039,School N92
37.34608459472656,59.61977767944336,16-njy mekdep
37.33885192871094,59.62160873413086,17-nji mekdep
37.97618865966797,58.2570686340332,Secondary School No. 104
37.94026565551758,58.4375114440918,Школа 71
37.94923782348633,58.39223098754883,Name unknown
37.36237335205078,60.49040985107422,Secondary School No. 6
37.837303161621094,65.15872955322266,31-nji orta mekdep
37.838829040527344,65.17188262939453,35-nji orta mekdep
38.018638610839844,58.402000427246094,Средняя Школа 40
41.856422424316406,59.9278564453125,School N6
38.07581329345703,58.0904541015625,Name unknown
38.079952239990234,58.084720611572266,Name unknown
38.083518981933594,58.079750061035156,Name unknown
38.079437255859375,58.074981689453125,Name unknown
37.94334411621094,58.397884368896484,Secondary School No. 11
38.1483268737793,57.96891784667969,Name unknown
38.763797760009766,58.48854064941406,Name unknown
38.09369659423828,58.246185302734375,Name unknown
38.13987731933594,57.99452209472656,Name unknown
37.969337463378906,58.3212776184082,Secondary School No. 147
39.179893493652344,55.881629943847656,Secondary School No. 24
39.24879837036133,56.195831298828125,Name unknown
39.21977233886719,63.32744598388672,Sports School
37.5098762512207,61.82256317138672,Sports School
38.417625427246094,57.43534851074219,Name unknown
37.45659637451172,59.48262405395508,Secondary School No. 28
42.29356002807617,59.39054489135742,Name unknown
42.33070373535156,59.35125732421875,Name unknown
42.34548568725586,59.15974426269531,Sports School
42.344444274902344,59.16476058959961,Name unknown
37.97602844238281,65.0282974243164,Secondary School No. 4
37.98701477050781,65.00138092041016,Secondary School No. 4
37.985984802246094,65.0020980834961,Secondary School No. 5
38.015037536621094,64.98878479003906,Name unknown
38.03871154785156,64.94973754882812,Secondary School No. 28
41.9276123046875,59.7509880065918,Name unknown
37.920677185058594,58.37961959838867,Name unknown
37.342803955078125,59.621280670166016,21-nji mekdep
41.54265213012695,52.57181167602539,Name unknown
37.837242126464844,65.1586685180664,31-nji orta mekdep
37.836917877197266,65.1584701538086,Name unknown
37.838829040527344,65.17189025878906,Name unknown
37.839115142822266,65.17201232910156,Name unknown
38.00932693481445,58.15319061279297,Name unknown
37.97568893432617,58.535552978515625,Secondary School No. 49
37.43721389770508,59.509395599365234,Secondary School No. 29
38.155677795410156,65.50343322753906,Name unknown
37.6697883605957,61.66238021850586,Name unknown
37.92441940307617,58.39873504638672,Secondary School No. 41
37.92157745361328,58.400699615478516,Secondary School No. 38
37.924312591552734,58.39487075805664,Secondary School No. 26
37.77357482910156,62.53518295288086,Name unknown
37.3759880065918,60.48952102661133,Art School
37.369319915771484,60.53007507324219,"школа, mekdep"
37.38458251953125,60.506752014160156,Name unknown
37.39337158203125,60.49937057495117,#32
39.05772399902344,63.58343505859375,Secondary School No. 2
39.051490783691406,63.58419418334961,Türkmenabat ş 29-njy Orta Mekdeb
39.046119689941406,63.58560562133789,Secondary School No. 33
39.0775146484375,63.59195327758789,Secondary School №26
39.07617950439453,63.5850830078125,Turkish Lyceum
39.0819206237793,63.5850830078125,Secondary School No. 39
39.06837844848633,63.57537078857422,Secondary School No. 20
39.037601470947266,63.5768928527832,Secondary School No. 32
38.6513671875,56.910430908203125,Secondary School No. 17
37.650230407714844,61.61601257324219,Name unknown
36.53280258178711,61.21480941772461,Orta Mekdep
37.880149841308594,58.35803985595703,Ashgabat International School
39.03019714355469,63.53703689575195,Serdarabat etr. 33 mekdeb
39.093589782714844,63.572994232177734,Secondary School No. 11
39.04115295410156,63.58992385864258,Sport Mekdebi
39.03792953491211,63.5802116394043,Secondary School No. 14
39.09302520751953,63.57973861694336,Secondary School No. 12
39.08741760253906,63.57588577270508,Secondary School No. 6
39.07940673828125,63.595584869384766,Sports School No. 2
36.57566452026367,61.2710075378418,Secondary School
36.54866027832031,61.213409423828125,Mekdep
39.104400634765625,63.5806884765625,Secondary School No. 14
39.06504821777344,63.58303451538086,Secondary School No. 21
39.07004928588867,63.58489990234375,Türkmenabat ş 31-nji Orta Mekdeb
39.0671501159668,63.60437774658203,Serdarabat District Secondary School
37.6179313659668,62.168212890625,Secondary School No. 5
37.618980407714844,62.1588249206543,Secondary School No. 1
37.61982345581055,62.157684326171875,Secondary School No. 4
37.62682342529297,62.14763259887695,8-nji mekdep
37.61210632324219,62.159481048583984,12-nji mekdep
37.60460662841797,62.166015625,Name unknown
37.61473083496094,62.17493438720703,Çagalar bagy
37.94929122924805,58.35175704956055,Sports Boarding School
37.945316314697266,58.350372314453125,Secondary School No. 40
37.95633316040039,58.35588836669922,Secondary School No. 2
37.95469665527344,58.35425567626953,S.A. Niyazov School No. 20
39.508399963378906,54.365272521972656,A.S. Pushkin Secondary School No. 1
39.513607025146484,54.35871505737305,Secondary School No. 15
36.53129196166992,61.215301513671875,Mekdep
39.508460998535156,54.35837936401367,Aydym Saz mekdep
39.255714416503906,63.194454193115234,Secondary School No. 17
39.266990661621094,63.184078216552734,Secondary School No. 2
39.21468734741211,63.2392578125,Sport Mekdebi
39.251930236816406,63.18327331542969,Детский Садик № 7
