lat,lon,name
40.7299,72.33925,71-sonli ayrim fanlar chuqur o'qitiladigan sinflari mavjud umumiy o'rta ta'lim maktabi
40.759464,72.46353,42-sonli umumiy o'rta ta'lim maktabi
40.73636,72.36328,43-son umumiy o'rta ta'lim maktabi
40.736485,72.34475,44-sonli umumiy o'rta ta'lim maktabi
40.79171371459961,72.43893432617188,"46,Andijan,Andijan"
40.858727,72.304276,47-sonli umumiy o'rta ta'lim maktabi
40.807114,72.48026,50-sonli umumiy o'rta ta'lim maktabi
40.799053,72.37318,"56-sonli matematika, fizika fanlari chuqurlashtirib o‘qitiladigan maktabi"
40.796547,72.388214,53-sonli umumiy o'rta ta'lim maktabi
40.75685,72.39809,54-sonli umumiy o'rta ta'lim maktabi umumiy o'rta ta'lim maktabi
40.765553,72.4349,55-sonli umumiy o'rta ta'lim maktabi
40.84961700439453,72.32593536376953,"36-DIMI,Andijan,Andijan"
40.73497,72.42228,3-sonli umumiy o'rta ta'lim maktabi
40.746407,72.43229,2-sonli umumiy o'rta ta'lim maktabi
40.736366,72.43833,5-sonli umumiy o'rta ta'lim maktabi
40.74839,72.471054,8-sonli umumiy o'rta ta'lim maktabi
40.854095,72.38984,9-sonli umumiy o'rta ta'lim maktabi
40.73854,72.47358,12-sonli umumiy o'rta ta'lim maktabi
40.798374,72.38198,15-умумий урта таълим мактаби
40.851532,72.457,29-sonli umumiy o'rta ta'lim maktabi
40.86953,72.53303,34-sonli umumiy o'rta ta'lim maktabi
40.849567,72.34065,37-sonli umumiy o'rta ta'lim maktabi
40.867416,72.336876,38-sonli umumiy o'rta ta'lim maktabi
40.7306,72.34859,41-sonli umumiy o'rta ta'lim maktabi
40.755154,72.44924,53-sonli ixtisoslashtirilgan davlat umumta’lim maktabi
40.833817,72.31228,48-sonli umumiy o'rta ta'lim maktabi
40.826912,72.38784,49-sonli umumiy o'rta ta'lim maktabi
40.879154,72.50562,52-umumiy o'rta ta'lim maktabi
40.745598,72.4059,10-sonli ixtisoslashtirilgan davlat umumta’lim maktabi
40.77362823486328,72.41568756103516,"7-IMMM,Andijan,Andijan"
40.6275,72.34583,1-sonli umumiy o'rta ta'lim maktabi
40.61889,72.31194,2-sonli umumiy o'rta ta'lim maktabisonli umumiy o‘rta ta'lim maktabi
40.662926,72.26604,4-sonli umumiy o'rta ta'lim maktabi
40.672466,72.27129,5-sonli umumiy o'rta ta'lim maktabi
40.691895,72.2801,ASAKA TUMANI MAKTABGACHA VA MAKTAB TA'LIM BO'LIMI 6-UMUMIY O'RTA TA'LIM MAKTABI
40.703335,72.26972,7-sonli umumiy o'rta ta'lim maktabi
40.725365,72.28112,8-umumiy o'rta ta'lim maktabi
40.72361,72.248886,9-sonli umumiy o'rta ta'lim maktabi
40.710278,72.25861,10-sonli umumiy o'rta ta'lim maktabi
40.689167,72.24639,11-sonli umumiy o'rta ta'lim maktabi
40.691162,72.22559,13-sonli umumiy o'rta ta'lim maktabi
40.713055,72.22389,14-sonli umumiy o'rta ta'lim maktabi
40.73818,72.20617,16-sonli umumiy o'rta ta'lim maktabi
40.71878,72.21053,18-sonli umumiy o'rta ta'lim maktabi
40.6818,72.21274,24-sonli umumiy o'rta ta'lim maktabi
40.67737,72.19143,26-sonli umumiy o'rta ta'lim maktabi
40.677383,72.26123,27-sonli umumiy o'rta ta'lim maktabi
40.665173,72.16338,28-sonli umumiy o‘rta ta'lim maktabi
40.66502,72.18666,29-sonli umumiy o'rta ta'lim maktabi
40.656242,72.20219,30-sonli umumiy o'rta ta'lim maktabi
40.642925,72.26189,33-sonli umumiy o'rta ta'lim maktabi
40.642918,72.212845,34-sonli umumiy o‘rta ta'lim maktabi
40.63399,72.17039,35-sonli umumiy o'rta ta'lim maktabi
40.614693,72.170235,36-sonli umumiy o'rta ta'lim maktabi
40.613407,72.15761,37-sonli umumiy o'rta ta'lim maktabi
40.64752,72.18233,39-sonli umumiy o'rta ta'lim maktabi
40.59732,72.19331,41-sonli umumiy o'rta ta'lim maktabi
40.58632,72.18336,42-sonli umumiy o'rta ta'lim maktabi
40.61784,72.1394,43-sonli umumiy o'rta ta'lim maktabi
40.59528,72.14361,44-sonli umumiy o'rta ta'lim maktabi
40.60914,72.13299,46-sonli umumiy o'rta ta'lim maktabi
40.59017,72.17139,48-sonli umumiy o'rta ta'lim maktabi
40.651108,72.22842,59-sonli umumiy o'rta ta'lim maktabi
40.66158,72.236,60-sonli umumiy o'rta ta'lim maktabi
40.592777,72.150276,11-sonli ayrim fanlar chuqur o'qitiladigan umumta'lim maktabi
40.654198,72.249985,42-sonli ayrim fanlar chuqur o'qitiladigan sinflari mavjud umumiy o'rta ta'lim maktabi
40.6225,72.28083,3-sonli umumiy o'rta ta'lim maktabi
40.664722,72.242775,12-sonli umumiy o'rta ta'lim maktabi
40.731625,72.230125,15-sonli umumiy o'rta ta'lim maktabi
40.709167,72.19889,20-sonli umumiy o'rta ta'lim maktabi
40.708195,72.17524,21-sonli umumiy o'rta ta'lim maktabi
40.662777,72.2125,31-sonli umumiy o'rta ta'lim maktabi
40.64942,72.214935,32-sonli umumiy o'rta ta'lim maktabi
40.629593,72.148026,38-sonli umumiy o'rta ta'lim maktabi
40.61266,72.19609,40-sonli umumiy o'rta ta'lim maktabi
40.594913,72.13072,45-sonli umumiy o'rta ta'lim maktabi
40.662903,72.21289,47-sonli umumiy o'rta ta'lim maktabi
40.665173,72.16338,50-sonli umumiy o'rta ta'lim maktabi
40.723892,72.184685,51-sonli umumiy o'rta ta'lim maktabi
40.682175,72.20142,23-sonli umumiy o'rta ta'lim maktabi
40.59041,72.220436,49-sonli umumiy o'rta ta'lim maktabi
40.647133,72.24809,54-sonli umumiy o'rta ta'lim maktabi
40.587257385253906,72.2174301147461,"49,Asaka,Andijan"
40.5875,72.18389,25-sonli ayrim fanlar chuqur o‘qitiladigan sinflari mavjud umumiy o‘rta ta’lim maktab-internati
40.660347,72.23746,24- sonli ayrim fanlar chuqur o'qitiladigan sinflari mavjud umumiy o'rta ta'lim maktabi
40.64722442626953,72.2480697631836,"54,Asaka,Andijan"
40.6544303894043,72.2499771118164,"24-DIMI,Asaka,Andijan"
40.748306,72.19233,17-sonli umumiy o'rta ta'lim maktabi
40.73593,72.195854,19-sonli umumiy o'rta ta'lim maktabi
40.609535,72.26569,22-sonli umumiy o'rta ta'lim maktabi
40.909157,71.83506,59-sonli ixtisoslashtirilgan davlat umumta’lim maktabi
40.896923,71.80294,2-sonli umumiy o'rta ta'lim maktabi
40.8989,71.84213,4-sonli umumiy o'rta ta'lim maktabi
40.796177,71.875374,5-sonli umumiy o'rta ta'lim maktabi
40.838257,71.94904,6-sonli umumiy o'rta ta'lim maktabi
40.87809,71.91826,7-sonli umumiy o'rta ta'lim maktabi
40.903008,71.8944,8-sonli umumiy o'rta ta'lim maktabi
40.913734,71.8699,9-sonli umumiy o'rta ta'lim maktabi
40.84897,71.926315,10-sonli umumiy o'rta ta'lim maktabi
40.803616,71.95708,11-sonli umumiy o'rta ta'lim maktabi
40.83613,71.89183,12-sonli umumiy o'rta ta'lim  maktabi
40.823997,71.932335,16-sonli umumiy o‘rta ta'lim maktabi
40.79307,71.89088,19-sonli umumiy o'rta ta'lim maktabi
40.821476,72.12853,22-sonli umumiy o'rta ta'lim maktabi
40.867855,72.10231,23-sonli umumiy o'rta ta'lim maktabi
40.859314,72.0767,24-sonli umumiy o'rta ta'lim maktabi
40.79307,71.89088,26-sonli umumiy o'rta ta'lim maktabi
40.81679,72.11856,27-sonli umumiy o‘rta ta'lim maktabi
40.84847,72.15594,29-sonli umumiy o'rta ta'lim maktabi
40.83677,72.20269,31-sonli umumiy o'rta ta'lim maktabi
40.87557,71.97625,35-sonli umumiy o'rta ta'lim maktabi
40.876316,71.95431,36-sonli umumiy o'rta ta'lim maktabi
40.8727,72.002594,37-sonli umumiy o'rta ta'lim maktabi
40.876644,71.98584,39-sonli umumiy o'rta ta'lim maktabi
40.87955,72.0302,40-sonli umumiy o'rta ta'lim maktabi
40.86999,71.95804,43-sonli umumiy o'rta ta'lim maktabi
40.88211,72.01242,44-sonli umumiy o'rta ta'lim maktabi
40.85044,72.06282,45-sonli umumiy o'rta ta'lim maktabi
40.855007,71.851974,48-sonli umumiy o'rta ta'lim maktabi
40.901855,71.85437,Baliqchi tumani 50-Ixtisoslashtirilgan davlat umumta'lim maktab
40.87205,71.98068,54-sonli umumiy o'rta ta'lim maktabi
40.850727,72.13294,55-sonli umumiy o'rta ta'lim maktabi
40.877254,71.97236,6-sonli Davlat ixtisoslashtirilgan maktab-internati
40.877266,71.973206,12-sonli davlat ixtisoslashtirilgan  umumta’lim maktab-internati
40.840874,71.96544,53-sonli umumiy o'rta ta'lim maktabi
40.82078,72.163124,28-sonli umumiy o‘rta ta'lim maktabi
40.881027,72.08943,61-sonli umumiy o‘rta ta'lim maktabi
